 Total battles: 488878
 Avg. weight/team: 0.023
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Aegislash          | 30.22708% | 173842 | 17.780% | 129367 | 17.782% | 
 | 2    | Tapu Koko          | 23.67374% | 205579 | 21.026% | 157571 | 21.659% | 
 | 3    | Pheromosa          | 19.81851% | 185112 | 18.932% | 132002 | 18.144% | 
 | 4    | Landorus-Therian   | 18.73396% | 110446 | 11.296% | 93666  | 12.875% | 
 | 5    | Toxapex            | 18.12630% | 186532 | 19.078% | 141981 | 19.516% | 
 | 6    | Landorus           | 17.51109% | 99961  | 10.224% | 76187  | 10.472% | 
 | 7    | Genesect           | 16.69058% | 80167  |  8.199% | 66293  |  9.112% | 
 | 8    | Tapu Lele          | 16.47921% | 110592 | 11.311% | 80251  | 11.031% | 
 | 9    | Tapu Fini          | 15.71056% | 90853  |  9.292% | 72716  |  9.995% | 
 | 10   | Marowak-Alola      | 15.05936% | 151252 | 15.469% | 117077 | 16.093% | 
 | 11   | Celesteela         | 12.55094% | 101996 | 10.432% | 80752  | 11.100% | 
 | 12   | Tapu Bulu          | 11.88402% | 94654  |  9.681% | 69333  |  9.530% | 
 | 13   | Zygarde            | 10.42125% | 52185  |  5.337% | 39304  |  5.402% | 
 | 14   | Scizor-Mega        | 10.30782% | 93526  |  9.565% | 70541  |  9.696% | 
 | 15   | Ferrothorn         | 10.17034% | 68995  |  7.056% | 58821  |  8.085% | 
 | 16   | Heatran            |  9.86634% | 69914  |  7.150% | 55813  |  7.672% | 
 | 17   | Garchomp           |  9.40255% | 81522  |  8.338% | 66564  |  9.149% | 
 | 18   | Dugtrio            |  8.62250% | 56982  |  5.828% | 41402  |  5.691% | 
 | 19   | Latios             |  8.55017% | 59696  |  6.105% | 39876  |  5.481% | 
 | 20   | Buzzwole           |  8.43791% | 75401  |  7.712% | 50767  |  6.978% | 
 | 21   | Hoopa-Unbound      |  8.15836% | 40927  |  4.186% | 28742  |  3.951% | 
 | 22   | Magearna           |  7.92393% | 63124  |  6.456% | 46906  |  6.447% | 
 | 23   | Skarmory           |  7.72845% | 52155  |  5.334% | 42503  |  5.842% | 
 | 24   | Mantine            |  7.62834% | 53199  |  5.441% | 41608  |  5.719% | 
 | 25   | Venusaur-Mega      |  7.50924% | 47185  |  4.826% | 35835  |  4.926% | 
 | 26   | Greninja           |  7.48746% | 65723  |  6.722% | 48416  |  6.655% | 
 | 27   | Metagross-Mega     |  7.31705% | 57914  |  5.923% | 42446  |  5.834% | 
 | 28   | Chansey            |  7.04993% | 39149  |  4.004% | 28895  |  3.972% | 
 | 29   | Xurkitree          |  6.93947% | 85452  |  8.740% | 61919  |  8.511% | 
 | 30   | Charizard-Mega-X   |  6.79198% | 56341  |  5.762% | 41186  |  5.661% | 
 | 31   | Excadrill          |  6.70391% | 49131  |  5.025% | 35914  |  4.936% | 
 | 32   | Kartana            |  6.68378% | 77062  |  7.882% | 53209  |  7.314% | 
 | 33   | Rotom-Wash         |  6.43566% | 48578  |  4.968% | 40392  |  5.552% | 
 | 34   | Clefable           |  6.10793% | 41240  |  4.218% | 28500  |  3.917% | 
 | 35   | Porygon-Z          |  5.95988% | 42693  |  4.366% | 29487  |  4.053% | 
 | 36   | Mimikyu            |  5.90094% | 68661  |  7.022% | 48339  |  6.644% | 
 | 37   | Bisharp            |  5.86784% | 28087  |  2.873% | 19379  |  2.664% | 
 | 38   | Sableye-Mega       |  5.65683% | 28274  |  2.892% | 24106  |  3.313% | 
 | 39   | Pelipper           |  5.61340% | 68896  |  7.046% | 62428  |  8.581% | 
 | 40   | Manaphy            |  5.10984% | 21566  |  2.206% | 15343  |  2.109% | 
 | 41   | Pinsir-Mega        |  5.08017% | 38341  |  3.921% | 25449  |  3.498% | 
 | 42   | Gyarados-Mega      |  4.86991% | 28785  |  2.944% | 21133  |  2.905% | 
 | 43   | Magnezone          |  4.49065% | 39920  |  4.083% | 31244  |  4.295% | 
 | 44   | Alakazam-Mega      |  4.47728% | 42012  |  4.297% | 27290  |  3.751% | 
 | 45   | Nihilego           |  4.16441% | 41058  |  4.199% | 32252  |  4.433% | 
 | 46   | Zapdos             |  4.13918% | 22145  |  2.265% | 17388  |  2.390% | 
 | 47   | Kingdra            |  4.07374% | 45213  |  4.624% | 33038  |  4.541% | 
 | 48   | Mandibuzz          |  3.88112% | 23682  |  2.422% | 17998  |  2.474% | 
 | 49   | Greninja-Ash       |  3.77764% | 67136  |  6.866% | 50228  |  6.904% | 
 | 50   | Tyranitar          |  3.57611% | 35766  |  3.658% | 27936  |  3.840% | 
 | 51   | Hippowdon          |  3.49224% | 34638  |  3.543% | 29024  |  3.989% | 
 | 52   | Ninetales-Alola    |  2.86720% | 42705  |  4.368% | 33998  |  4.673% | 
 | 53   | Gliscor            |  2.84910% | 30060  |  3.074% | 23388  |  3.215% | 
 | 54   | Dragonite          |  2.76411% | 30615  |  3.131% | 21099  |  2.900% | 
 | 55   | Tornadus-Therian   |  2.63607% | 18202  |  1.862% | 13853  |  1.904% | 
 | 56   | Mamoswine          |  2.62703% | 22314  |  2.282% | 18077  |  2.485% | 
 | 57   | Charizard-Mega-Y   |  2.60763% | 34082  |  3.486% | 26101  |  3.588% | 
 | 58   | Azumarill          |  2.55492% | 27648  |  2.828% | 20086  |  2.761% | 
 | 59   | Keldeo             |  2.42211% | 17648  |  1.805% | 12905  |  1.774% | 
 | 60   | Weavile            |  2.35490% | 27435  |  2.806% | 18672  |  2.567% | 
 | 61   | Azelf              |  2.25114% | 15770  |  1.613% | 14854  |  2.042% | 
 | 62   | Necrozma           |  2.23924% | 22995  |  2.352% | 17643  |  2.425% | 
 | 63   | Kommo-o            |  2.19982% | 49210  |  5.033% | 33126  |  4.553% | 
 | 64   | Latias             |  2.08631% | 20393  |  2.086% | 13480  |  1.853% | 
 | 65   | Zygarde-10%        |  2.02450% | 15154  |  1.550% | 11090  |  1.524% | 
 | 66   | Amoonguss          |  1.83539% | 12537  |  1.282% | 9254   |  1.272% | 
 | 67   | Scizor             |  1.75900% | 14550  |  1.488% | 10802  |  1.485% | 
 | 68   | Tangrowth          |  1.73388% | 13075  |  1.337% | 10018  |  1.377% | 
 | 69   | Kyurem-Black       |  1.69567% | 11487  |  1.175% | 8160   |  1.122% | 
 | 70   | Salazzle           |  1.64513% | 54324  |  5.556% | 38849  |  5.340% | 
 | 71   | Decidueye          |  1.64315% | 61627  |  6.303% | 44721  |  6.147% | 
 | 72   | Minior             |  1.58397% | 43439  |  4.443% | 29370  |  4.037% | 
 | 73   | Raichu-Alola       |  1.47324% | 33642  |  3.441% | 23547  |  3.237% | 
 | 74   | Golisopod          |  1.47156% | 42044  |  4.300% | 30814  |  4.235% | 
 | 75   | Pyukumuku          |  1.44627% | 18749  |  1.918% | 14595  |  2.006% | 
 | 76   | Volcarona          |  1.42407% | 18859  |  1.929% | 13105  |  1.801% | 
 | 77   | Terrakion          |  1.41530% | 5751   |  0.588% | 4379   |  0.602% | 
 | 78   | Starmie            |  1.41398% | 17034  |  1.742% | 11455  |  1.575% | 
 | 79   | Blissey            |  1.37512% | 8627   |  0.882% | 6193   |  0.851% | 
 | 80   | Araquanid          |  1.36835% | 32092  |  3.282% | 23945  |  3.291% | 
 | 81   | Hydreigon          |  1.36443% | 12367  |  1.265% | 9306   |  1.279% | 
 | 82   | Muk-Alola          |  1.33309% | 22729  |  2.325% | 17196  |  2.364% | 
 | 83   | Thundurus          |  1.30605% | 9049   |  0.925% | 6603   |  0.908% | 
 | 84   | Jirachi            |  1.29671% | 13763  |  1.408% | 10423  |  1.433% | 
 | 85   | Dhelmise           |  1.16104% | 25919  |  2.651% | 18932  |  2.602% | 
 | 86   | Aerodactyl-Mega    |  1.12775% | 12651  |  1.294% | 9107   |  1.252% | 
 | 87   | Mew                |  1.09466% | 15477  |  1.583% | 12042  |  1.655% | 
 | 88   | Shuckle            |  1.01458% | 6970   |  0.713% | 6222   |  0.855% | 
 | 89   | Sharpedo-Mega      |  1.01392% | 8191   |  0.838% | 5389   |  0.741% | 
 | 90   | Primarina          |  1.00832% | 28155  |  2.880% | 20418  |  2.807% | 
 | 91   | Volcanion          |  1.00786% | 14411  |  1.474% | 11041  |  1.518% | 
 | 92   | Seismitoad         |  0.98423% | 4528   |  0.463% | 3817   |  0.525% | 
 | 93   | Scolipede          |  0.95868% | 11661  |  1.193% | 10069  |  1.384% | 
 | 94   | Persian-Alola      |  0.91952% | 12863  |  1.316% | 10594  |  1.456% | 
 | 95   | Bewear             |  0.89957% | 23960  |  2.451% | 16652  |  2.289% | 
 | 96   | Espeon             |  0.89923% | 12863  |  1.316% | 8515   |  1.170% | 
 | 97   | Gengar             |  0.88999% | 18013  |  1.842% | 12585  |  1.730% | 
 | 98   | Swellow            |  0.88758% | 9631   |  0.985% | 7020   |  0.965% | 
 | 99   | Lycanroc           |  0.88635% | 29409  |  3.008% | 20597  |  2.831% | 
 | 100  | Ditto              |  0.88054% | 10951  |  1.120% | 7857   |  1.080% | 
 | 101  | Sandslash-Alola    |  0.85662% | 19715  |  2.016% | 13939  |  1.916% | 
 | 102  | Shedinja           |  0.84839% | 3170   |  0.324% | 2247   |  0.309% | 
 | 103  | Serperior          |  0.82794% | 15966  |  1.633% | 10780  |  1.482% | 
 | 104  | Umbreon            |  0.82542% | 11122  |  1.138% | 7981   |  1.097% | 
 | 105  | Komala             |  0.79835% | 13787  |  1.410% | 9700   |  1.333% | 
 | 106  | Golem-Alola        |  0.77892% | 20289  |  2.075% | 15641  |  2.150% | 
 | 107  | Gyarados           |  0.76695% | 9111   |  0.932% | 6868   |  0.944% | 
 | 108  | Slowbro            |  0.75107% | 10073  |  1.030% | 7160   |  0.984% | 
 | 109  | Galvantula         |  0.73625% | 11693  |  1.196% | 10511  |  1.445% | 
 | 110  | Suicune            |  0.73453% | 4011   |  0.410% | 2861   |  0.393% | 
 | 111  | Flygon             |  0.71219% | 17855  |  1.826% | 12518  |  1.721% | 
 | 112  | Togekiss           |  0.70226% | 10579  |  1.082% | 7581   |  1.042% | 
 | 113  | Exeggutor-Alola    |  0.69113% | 18660  |  1.908% | 12996  |  1.786% | 
 | 114  | Tsareena           |  0.68157% | 16305  |  1.668% | 11597  |  1.594% | 
 | 115  | Absol-Mega         |  0.67617% | 12198  |  1.248% | 8902   |  1.224% | 
 | 116  | Nidoking           |  0.67562% | 8647   |  0.884% | 6564   |  0.902% | 
 | 117  | Klefki             |  0.67029% | 9244   |  0.945% | 7711   |  1.060% | 
 | 118  | Gastrodon          |  0.62970% | 9649   |  0.987% | 7371   |  1.013% | 
 | 119  | Quagsire           |  0.62631% | 5080   |  0.520% | 3522   |  0.484% | 
 | 120  | Thundurus-Therian  |  0.62491% | 8042   |  0.822% | 6238   |  0.857% | 
 | 121  | Forretress         |  0.61553% | 8850   |  0.905% | 7622   |  1.048% | 
 | 122  | Garchomp-Mega      |  0.59269% | 7224   |  0.739% | 5045   |  0.693% | 
 | 123  | Diggersby          |  0.59062% | 4182   |  0.428% | 2951   |  0.406% | 
 | 124  | Guzzlord           |  0.58939% | 14671  |  1.500% | 10533  |  1.448% | 
 | 125  | Rotom-Heat         |  0.57498% | 4877   |  0.499% | 3966   |  0.545% | 
 | 126  | Smeargle           |  0.54868% | 5582   |  0.571% | 4985   |  0.685% | 
 | 127  | Talonflame         |  0.54804% | 11286  |  1.154% | 7932   |  1.090% | 
 | 128  | Krookodile         |  0.53288% | 8026   |  0.821% | 6154   |  0.846% | 
 | 129  | Tentacruel         |  0.52965% | 13435  |  1.374% | 10179  |  1.399% | 
 | 130  | Torkoal            |  0.52558% | 8281   |  0.847% | 7273   |  1.000% | 
 | 131  | Breloom            |  0.52006% | 10580  |  1.082% | 7442   |  1.023% | 
 | 132  | Infernape          |  0.51418% | 12207  |  1.248% | 9193   |  1.264% | 
 | 133  | Wishiwashi         |  0.51166% | 16052  |  1.642% | 11639  |  1.600% | 
 | 134  | Arcanine           |  0.49802% | 13223  |  1.352% | 9901   |  1.361% | 
 | 135  | Vikavolt           |  0.49294% | 19979  |  2.043% | 14863  |  2.043% | 
 | 136  | Conkeldurr         |  0.47705% | 10354  |  1.059% | 7607   |  1.046% | 
 | 137  | Venusaur           |  0.47432% | 5266   |  0.539% | 3798   |  0.522% | 
 | 138  | Silvally           |  0.46001% | 9582   |  0.980% | 7228   |  0.994% | 
 | 139  | Kabutops           |  0.45900% | 6087   |  0.623% | 3933   |  0.541% | 
 | 140  | Alomomola          |  0.45497% | 4807   |  0.492% | 3577   |  0.492% | 
 | 141  | Crabominable       |  0.44498% | 13227  |  1.353% | 8807   |  1.211% | 
 | 142  | Drampa             |  0.44171% | 16283  |  1.665% | 11539  |  1.586% | 
 | 143  | Chandelure         |  0.41951% | 12562  |  1.285% | 9147   |  1.257% | 
 | 144  | Mudsdale           |  0.41777% | 17994  |  1.840% | 13437  |  1.847% | 
 | 145  | Gigalith           |  0.41586% | 8649   |  0.885% | 7349   |  1.010% | 
 | 146  | Sylveon            |  0.41168% | 8917   |  0.912% | 5985   |  0.823% | 
 | 147  | Victini            |  0.40691% | 6731   |  0.688% | 5058   |  0.695% | 
 | 148  | Nidoqueen          |  0.39231% | 3365   |  0.344% | 2788   |  0.383% | 
 | 149  | Incineroar         |  0.39073% | 24846  |  2.541% | 18108  |  2.489% | 
 | 150  | Porygon2           |  0.38937% | 6343   |  0.649% | 4843   |  0.666% | 
 | 151  | Cresselia          |  0.38361% | 5187   |  0.531% | 3826   |  0.526% | 
 | 152  | Goodra             |  0.37758% | 13183  |  1.348% | 9515   |  1.308% | 
 | 153  | Celebi             |  0.37532% | 3508   |  0.359% | 2571   |  0.353% | 
 | 154  | Snorlax            |  0.37457% | 9264   |  0.947% | 6723   |  0.924% | 
 | 155  | Raikou             |  0.35571% | 6894   |  0.705% | 5205   |  0.715% | 
 | 156  | Whimsicott         |  0.35158% | 5314   |  0.543% | 4052   |  0.557% | 
 | 157  | Aerodactyl         |  0.34747% | 3052   |  0.312% | 2696   |  0.371% | 
 | 158  | Reuniclus          |  0.33665% | 5757   |  0.589% | 3967   |  0.545% | 
 | 159  | Jellicent          |  0.33267% | 2883   |  0.295% | 2181   |  0.300% | 
 | 160  | Bruxish            |  0.32987% | 7109   |  0.727% | 4924   |  0.677% | 
 | 161  | Donphan            |  0.32137% | 5247   |  0.537% | 4355   |  0.599% | 
 | 162  | Cloyster           |  0.30286% | 8946   |  0.915% | 6324   |  0.869% | 
 | 163  | Crobat             |  0.30134% | 10802  |  1.105% | 7795   |  1.071% | 
 | 164  | Blastoise-Mega     |  0.30106% | 7005   |  0.716% | 5260   |  0.723% | 
 | 165  | Rhyperior          |  0.29767% | 2754   |  0.282% | 2105   |  0.289% | 
 | 166  | Alakazam           |  0.28385% | 8426   |  0.862% | 5336   |  0.733% | 
 | 167  | Staraptor          |  0.28354% | 8010   |  0.819% | 5944   |  0.817% | 
 | 168  | Empoleon           |  0.28332% | 5173   |  0.529% | 4093   |  0.563% | 
 | 169  | Salamence          |  0.26393% | 7307   |  0.747% | 5142   |  0.707% | 
 | 170  | Stoutland          |  0.26014% | 2353   |  0.241% | 1588   |  0.218% | 
 | 171  | Beartic            |  0.24197% | 8287   |  0.848% | 5377   |  0.739% | 
 | 172  | Swampert           |  0.23688% | 4382   |  0.448% | 3633   |  0.499% | 
 | 173  | Bronzong           |  0.23600% | 5064   |  0.518% | 4548   |  0.625% | 
 | 174  | Jolteon            |  0.23157% | 8173   |  0.836% | 6158   |  0.846% | 
 | 175  | Kyurem             |  0.21886% | 1246   |  0.127% | 872    |  0.120% | 
 | 176  | Comfey             |  0.21683% | 7472   |  0.764% | 5109   |  0.702% | 
 | 177  | Turtonator         |  0.21185% | 9531   |  0.975% | 7048   |  0.969% | 
 | 178  | Lopunny-Mega       |  0.19529% | 1483   |  0.152% | 1213   |  0.167% | 
 | 179  | Stunfisk           |  0.19404% | 588    |  0.060% | 469    |  0.064% | 
 | 180  | Ludicolo           |  0.19288% | 3051   |  0.312% | 2172   |  0.299% | 
 | 181  | Slowbro-Mega       |  0.18539% | 3778   |  0.386% | 2684   |  0.369% | 
 | 182  | Magneton           |  0.18395% | 1230   |  0.126% | 961    |  0.132% | 
 | 183  | Bibarel            |  0.17731% | 2837   |  0.290% | 2041   |  0.281% | 
