, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 44.63355% ,960366.0, 29.754% ,826115.0, 33.292% , 
2, ,2.0, Magearna           , 28.08461% ,421128.0, 13.047% ,332599.0, 13.404% , 
3, ,3.0, Greninja-Ash       , 21.37253% ,559958.0, 17.349% ,413055.0, 16.646% , 
4, ,4.0, Heatran            , 19.46677% ,524732.0, 16.257% ,432733.0, 17.439% , 
5, ,5.0, Kartana            , 18.89830% ,427822.0, 13.255% ,313396.0, 12.630% , 
6, ,6.0, Toxapex            , 17.89862% ,325091.0, 10.072% ,252303.0, 10.168% , 
7, ,7.0, Tapu Koko          , 17.58047% ,472277.0, 14.632% ,376289.0, 15.164% , 
8, ,8.0, Ferrothorn         , 17.46016% ,525591.0, 16.284% ,446362.0, 17.988% , 
9, ,9.0, Tornadus-Therian   , 16.69385% ,266693.0,  8.263% ,210977.0,  8.502% , 
10, ,10.0, Tapu Lele          , 16.50361% ,312673.0,  9.687% ,235579.0,  9.494% , 
11, ,11.0, Chansey            , 16.29083% ,266589.0,  8.260% ,202922.0,  8.178% , 
12, ,12.0, Skarmory           , 12.91707% ,176660.0,  5.473% ,144692.0,  5.831% , 
13, ,13.0, Zapdos             , 12.69073% ,314122.0,  9.732% ,250548.0, 10.097% , 
14, ,14.0, Clefable           , 11.81113% ,217445.0,  6.737% ,160011.0,  6.448% , 
15, ,15.0, Greninja           , 11.17561% ,316156.0,  9.795% ,244688.0,  9.861% , 
16, ,16.0, Gliscor            , 10.51556% ,311407.0,  9.648% ,244124.0,  9.838% , 
17, ,17.0, Mawile-Mega        , 10.04560% ,197298.0,  6.113% ,145157.0,  5.850% , 
18, ,18.0, Excadrill          ,  9.83889% ,256708.0,  7.953% ,199023.0,  8.020% , 
19, ,19.0, Garchomp           ,  9.75900% ,345390.0, 10.701% ,272059.0, 10.964% , 
20, ,20.0, Medicham-Mega      ,  9.25535% ,180064.0,  5.579% ,141402.0,  5.698% , 
21, ,21.0, Tapu Bulu          ,  9.02573% ,248671.0,  7.704% ,191814.0,  7.730% , 
22, ,22.0, Rotom-Wash         ,  8.43684% ,287217.0,  8.899% ,243038.0,  9.794% , 
23, ,23.0, Swampert-Mega      ,  7.97346% ,148144.0,  4.590% ,120705.0,  4.864% , 
24, ,24.0, Tapu Fini          ,  7.75959% ,211845.0,  6.563% ,174438.0,  7.030% , 
25, ,25.0, Tangrowth          ,  7.46849% ,175705.0,  5.444% ,137108.0,  5.525% , 
26, ,26.0, Jirachi            ,  7.26306% ,118943.0,  3.685% ,90479.0,  3.646% , 
27, ,27.0, Pelipper           ,  6.63726% ,150590.0,  4.666% ,137481.0,  5.540% , 
28, ,28.0, Celesteela         ,  6.63423% ,212471.0,  6.583% ,169423.0,  6.828% , 
29, ,29.0, Keldeo             ,  6.56830% ,135168.0,  4.188% ,104451.0,  4.209% , 
30, ,30.0, Scizor-Mega        ,  6.47788% ,176567.0,  5.470% ,135784.0,  5.472% , 
31, ,31.0, Hawlucha           ,  6.17290% ,209589.0,  6.494% ,142836.0,  5.756% , 
32, ,32.0, Venusaur-Mega      ,  6.03532% ,135051.0,  4.184% ,105768.0,  4.262% , 
33, ,33.0, Magnezone          ,  5.86874% ,203693.0,  6.311% ,159126.0,  6.413% , 
34, ,34.0, Sableye-Mega       ,  5.75730% ,103691.0,  3.213% ,89493.0,  3.607% , 
35, ,35.0, Victini            ,  5.63015% ,167254.0,  5.182% ,128168.0,  5.165% , 
36, ,36.0, Latias-Mega        ,  5.21312% ,45244.0,  1.402% ,33469.0,  1.349% , 
37, ,37.0, Kyurem-Black       ,  5.08207% ,170155.0,  5.272% ,127251.0,  5.128% , 
38, ,38.0, Lopunny-Mega       ,  4.87762% ,179889.0,  5.573% ,138107.0,  5.566% , 
39, ,39.0, Volcarona          ,  4.77191% ,254514.0,  7.885% ,184100.0,  7.419% , 
40, ,40.0, Tyranitar          ,  4.67602% ,207699.0,  6.435% ,163206.0,  6.577% , 
41, ,41.0, Pinsir-Mega        ,  4.43904% ,97481.0,  3.020% ,68250.0,  2.750% , 
42, ,42.0, Bisharp            ,  4.30402% ,79168.0,  2.453% ,55625.0,  2.242% , 
43, ,43.0, Alakazam-Mega      ,  4.30071% ,205056.0,  6.353% ,135414.0,  5.457% , 
44, ,44.0, Serperior          ,  4.04298% ,245042.0,  7.592% ,178096.0,  7.177% , 
45, ,45.0, Charizard-Mega-X   ,  4.03750% ,225938.0,  7.000% ,169293.0,  6.822% , 
46, ,46.0, Hoopa-Unbound      ,  3.96437% ,77560.0,  2.403% ,54774.0,  2.207% , 
47, ,47.0, Reuniclus          ,  3.93784% ,40754.0,  1.263% ,28859.0,  1.163% , 
48, ,48.0, Diancie-Mega       ,  3.84359% ,119773.0,  3.711% ,97732.0,  3.939% , 
49, ,49.0, Mew                ,  3.80000% ,111970.0,  3.469% ,87010.0,  3.506% , 
50, ,50.0, Hippowdon          ,  3.43521% ,54939.0,  1.702% ,47389.0,  1.910% , 
51, ,51.0, Gyarados-Mega      ,  3.22120% ,127853.0,  3.961% ,96979.0,  3.908% , 
52, ,52.0, Manaphy            ,  3.15523% ,39256.0,  1.216% ,29112.0,  1.173% , 
53, ,53.0, Charizard-Mega-Y   ,  2.93513% ,179821.0,  5.571% ,141318.0,  5.695% , 
54, ,54.0, Azumarill          ,  2.90455% ,91657.0,  2.840% ,70511.0,  2.842% , 
55, ,55.0, Weavile            ,  2.87777% ,103334.0,  3.202% ,75112.0,  3.027% , 
